Model,DPO2012,,,
Firmware Version,1.39,,,
,,,,
Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,4,,,
Sample Interval,0.00768049,,,
Filter Frequency,1.40E+06,,,
Record Length,5200,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,1,,1,
Vertical Units,V,,V,
Vertical Offset,0,,0,
Vertical Scale,0.1,,0.05,
Label,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
1.40E+01,0.112,0.084,0.004,-0.002
1.40E+01,0.112,0.136,0.004,0.012
1.40E+01,0.112,0.088,0.006,-0.002
1.40E+01,0.112,0.14,0.008,0.012
1.41E+01,0.112,0.088,0.006,-0.002
1.41E+01,0.112,0.14,0.004,0.012
1.41E+01,0.112,0.092,0.004,-0.002
1.41E+01,0.112,0.136,0.006,0.012
1.41E+01,0.112,0.088,0.006,-0.002
1.41E+01,0.116,0.14,0.006,0.016
1.41E+01,0.116,0.096,0.006,-0.004
1.41E+01,0.116,0.136,0.006,0.016
1.41E+01,0.116,0.088,0.006,-0.002
1.41E+01,0.116,0.14,0.006,0.016
1.41E+01,0.116,0.092,0.006,-0.002
1.41E+01,0.116,0.14,0.006,0.014
1.41E+01,0.116,0.096,0.008,-0.002
1.42E+01,0.116,0.14,0.006,0.016
1.42E+01,0.116,0.084,0.006,-0.002
1.42E+01,0.116,0.14,0.006,0.014
1.42E+01,0.116,0.096,0.006,-2.38E-09
1.42E+01,0.116,0.144,0.006,0.012
1.42E+01,0.116,0.088,0.008,-0.002
1.42E+01,0.116,0.14,0.006,0.014
1.42E+01,0.116,0.096,0.006,-0.002
1.42E+01,0.116,0.144,0.006,0.012
1.42E+01,0.116,0.088,0.006,-0.002
1.42E+01,0.116,0.144,0.006,0.014
1.42E+01,0.116,0.096,0.006,-2.38E-09
1.42E+01,0.116,0.14,0.006,0.016
1.43E+01,0.12,0.092,0.008,-0.002
1.43E+01,0.116,0.14,0.006,0.014
1.43E+01,0.116,0.088,0.006,-0.004
1.43E+01,0.116,0.144,0.006,0.018
1.43E+01,0.116,0.092,0.006,-0.002
1.43E+01,0.12,0.144,0.008,0.014
1.43E+01,0.12,0.088,0.008,-0.002
1.43E+01,0.12,0.144,0.006,0.016
1.43E+01,0.12,0.1,0.006,-2.38E-09
1.43E+01,0.12,0.144,0.006,0.014
1.43E+01,0.12,0.088,0.006,-0.002
1.43E+01,0.12,0.144,0.006,0.014
1.43E+01,0.12,0.096,0.006,-2.38E-09
1.44E+01,0.12,0.144,0.008,0.014
1.44E+01,0.12,0.092,0.006,-2.38E-09
1.44E+01,0.12,0.144,0.006,0.014
1.44E+01,0.12,0.092,0.008,-2.38E-09
1.44E+01,0.12,0.144,0.008,0.014
1.44E+01,0.12,0.092,0.008,-2.38E-09
1.44E+01,0.12,0.144,0.008,0.014
1.44E+01,0.12,0.092,0.008,-2.38E-09
1.44E+01,0.12,0.148,0.006,0.018
1.44E+01,0.12,0.096,0.008,-0.002
1.44E+01,0.12,0.144,0.008,0.02
1.44E+01,0.12,0.092,0.008,-2.38E-09
1.44E+01,0.12,0.144,0.006,0.016
1.45E+01,0.12,0.1,0.008,-0.002
1.45E+01,0.12,0.144,0.006,0.016
1.45E+01,0.12,0.092,0.008,-0.002
1.45E+01,0.124,0.144,0.008,0.016
1.45E+01,0.12,0.1,0.008,-2.38E-09
1.45E+01,0.12,0.144,0.008,0.016
1.45E+01,0.124,0.092,0.008,-0.002
1.45E+01,0.124,0.148,0.008,0.016
1.45E+01,0.124,0.096,0.008,-2.38E-09
1.45E+01,0.124,0.144,0.008,0.014
1.45E+01,0.124,0.096,0.008,-0.002
1.45E+01,0.124,0.148,0.008,0.014
1.45E+01,0.124,0.092,0.008,-0.002
1.46E+01,0.124,0.148,0.008,0.014
1.46E+01,0.124,0.1,0.006,-2.38E-09
1.46E+01,0.124,0.148,0.008,0.018
1.46E+01,0.124,0.096,0.008,-0.002
1.46E+01,0.124,0.148,0.01,0.02
1.46E+01,0.124,0.104,0.008,-0.008
1.46E+01,0.124,0.148,0.008,0.018
1.46E+01,0.124,0.096,0.008,-2.38E-09
1.46E+01,0.124,0.152,0.008,0.016
1.46E+01,0.124,0.1,0.008,-0.002
1.46E+01,0.124,0.148,0.008,0.018
1.46E+01,0.124,0.1,0.008,-2.38E-09
1.46E+01,0.124,0.148,0.008,0.014
1.47E+01,0.124,0.096,0.008,-2.38E-09
1.47E+01,0.124,0.148,0.006,0.014
1.47E+01,0.124,0.104,0.008,-2.38E-09
1.47E+01,0.124,0.152,0.008,0.016
1.47E+01,0.124,0.096,0.01,-2.38E-09
1.47E+01,0.128,0.152,0.008,0.018
1.47E+01,0.124,0.104,0.008,-2.38E-09
1.47E+01,0.124,0.152,0.006,0.014
1.47E+01,0.128,0.1,0.008,-2.38E-09
1.47E+01,0.128,0.148,0.008,0.018
1.47E+01,0.128,0.1,0.008,-2.38E-09
1.47E+01,0.128,0.152,0.008,0.016
1.47E+01,0.128,0.1,0.014,-0.004
1.48E+01,0.128,0.148,0.008,0.02
1.48E+01,0.128,0.096,0.008,-2.38E-09
1.48E+01,0.128,0.152,0.008,0.016
1.48E+01,0.128,0.104,0.008,-2.38E-09
1.48E+01,0.128,0.152,0.01,0.018
1.48E+01,0.128,0.1,0.008,-2.38E-09
1.48E+01,0.128,0.152,0.01,0.014
1.48E+01,0.128,0.1,0.008,0.002
1.48E+01,0.128,0.152,0.008,0.016
1.48E+01,0.128,0.1,0.008,-2.38E-09
1.48E+01,0.128,0.152,0.01,0.016
1.48E+01,0.128,0.108,0.01,-2.38E-09
1.48E+01,0.128,0.152,0.008,0.016
1.49E+01,0.128,0.1,0.008,0.002
1.49E+01,0.128,0.152,0.008,0.018
1.49E+01,0.128,0.104,0.008,0.002
1.49E+01,0.128,0.152,0.008,0.016
1.49E+01,0.128,0.1,0.01,-2.38E-09
1.49E+01,0.128,0.156,0.01,0.018
1.49E+01,0.128,0.1,0.01,-2.38E-09
1.49E+01,0.132,0.152,0.008,0.022
1.49E+01,0.132,0.104,0.01,-0.002
1.49E+01,0.132,0.156,0.01,0.018
1.49E+01,0.132,0.1,0.01,0.002
1.49E+01,0.132,0.156,0.01,0.018
1.49E+01,0.132,0.108,0.01,-2.38E-09
1.50E+01,0.132,0.156,0.008,0.02
1.50E+01,0.132,0.1,0.01,0.002
1.50E+01,0.132,0.156,0.01,0.018
1.50E+01,0.132,0.112,0.012,0.002
1.50E+01,0.132,0.156,0.01,0.018
1.50E+01,0.132,0.104,0.01,0.002
1.50E+01,0.132,0.156,0.01,0.018
1.50E+01,0.132,0.112,0.01,0.004
1.50E+01,0.132,0.156,0.01,0.018
1.50E+01,0.132,0.104,0.01,-2.38E-09
1.50E+01,0.132,0.156,0.01,0.018
1.50E+01,0.132,0.104,0.01,0.002
1.50E+01,0.132,0.156,0.01,0.02
1.51E+01,0.132,0.112,0.01,-0.002
1.51E+01,0.132,0.156,0.01,0.022
1.51E+01,0.132,0.104,0.01,0.002
1.51E+01,0.132,0.156,0.012,0.02
1.51E+01,0.132,0.112,0.01,0.002
1.51E+01,0.132,0.156,0.01,0.02
1.51E+01,0.132,0.108,0.008,0.002
1.51E+01,0.136,0.156,0.01,0.02
1.51E+01,0.136,0.112,0.01,0.004
1.51E+01,0.136,0.16,0.01,0.018
1.51E+01,0.136,0.108,0.012,0.004
1.51E+01,0.136,0.156,0.01,0.018
1.51E+01,0.136,0.104,0.01,0.002
1.52E+01,0.136,0.16,0.01,0.018
1.52E+01,0.136,0.112,0.01,0.004
1.52E+01,0.136,0.16,0.01,0.018
1.52E+01,0.136,0.108,0.012,0.004
1.52E+01,0.136,0.16,0.012,0.018
1.52E+01,0.136,0.116,0.012,0.004
1.52E+01,0.136,0.16,0.01,0.02
1.52E+01,0.136,0.108,0.01,0.002
1.52E+01,0.136,0.16,0.01,0.018
1.52E+01,0.136,0.108,0.012,-0.006
1.52E+01,0.136,0.16,0.012,0.022
1.52E+01,0.136,0.108,0.012,0.004
1.52E+01,0.136,0.16,0.01,0.02
1.53E+01,0.136,0.108,0.012,0.002
1.53E+01,0.136,0.16,0.012,0.022
1.53E+01,0.136,0.108,0.012,0.004
1.53E+01,0.136,0.16,0.012,0.02
1.53E+01,0.136,0.112,0.012,0.006
1.53E+01,0.136,0.16,0.012,0.02
1.53E+01,0.136,0.112,0.01,0.006
1.53E+01,0.136,0.164,0.012,0.02
1.53E+01,0.14,0.108,0.012,0.006
1.53E+01,0.14,0.16,0.014,0.02
1.53E+01,0.136,0.116,0.012,0.006
1.53E+01,0.14,0.164,0.012,0.018
1.53E+01,0.14,0.108,0.01,0.004
1.54E+01,0.14,0.164,0.012,0.02
1.54E+01,0.14,0.116,0.012,0.004
1.54E+01,0.14,0.16,0.014,0.022
1.54E+01,0.14,0.112,0.012,-2.38E-09
1.54E+01,0.14,0.164,0.012,0.022
1.54E+01,0.14,0.112,0.012,0.004
1.54E+01,0.14,0.164,0.012,0.022
1.54E+01,0.14,0.112,0.012,0.004
1.54E+01,0.14,0.164,0.012,0.02
1.54E+01,0.14,0.112,0.012,0.004
1.54E+01,0.14,0.164,0.012,0.022
1.54E+01,0.14,0.12,0.012,0.004
1.54E+01,0.14,0.164,0.01,0.02
1.55E+01,0.14,0.112,0.012,0.004
1.55E+01,0.14,0.164,0.012,0.02
1.55E+01,0.14,0.12,0.014,0.006
1.55E+01,0.14,0.164,0.012,0.02
1.55E+01,0.14,0.112,0.012,0.004
1.55E+01,0.14,0.168,0.01,0.02
1.55E+01,0.144,0.12,0.012,0.006
1.55E+01,0.144,0.168,0.012,0.02
1.55E+01,0.14,0.116,0.012,0.004
1.55E+01,0.144,0.164,0.012,0.02
1.55E+01,0.14,0.112,0.012,0.004
1.55E+01,0.144,0.168,0.012,0.02
1.55E+01,0.144,0.12,0.01,-2.38E-09
1.56E+01,0.144,0.168,0.012,0.024
1.56E+01,0.144,0.112,0.012,0.004
1.56E+01,0.144,0.168,0.012,0.022
1.56E+01,0.144,0.12,0.012,0.002
1.56E+01,0.144,0.168,0.012,0.022
1.56E+01,0.144,0.112,0.01,0.002
1.56E+01,0.144,0.168,0.01,0.02
1.56E+01,0.144,0.112,0.012,0.004
1.56E+01,0.144,0.168,0.014,0.018
1.56E+01,0.144,0.116,0.012,0.004
1.56E+01,0.144,0.168,0.012,0.02
1.56E+01,0.144,0.112,0.01,0.004
1.56E+01,0.144,0.168,0.01,0.02
1.57E+01,0.144,0.12,0.012,0.004
1.57E+01,0.144,0.168,0.012,0.02
1.57E+01,0.144,0.116,0.014,0.004
1.57E+01,0.144,0.168,0.014,0.022
1.57E+01,0.144,0.124,0.012,0.006
1.57E+01,0.144,0.168,0.012,0.022
1.57E+01,0.144,0.116,0.012,-2.38E-09
1.57E+01,0.144,0.172,0.014,0.026
1.57E+01,0.148,0.124,0.014,0.004
1.57E+01,0.144,0.172,0.014,0.024
1.57E+01,0.148,0.12,0.012,0.004
1.57E+01,0.148,0.168,0.012,0.022
1.57E+01,0.148,0.116,0.012,0.004
1.58E+01,0.148,0.172,0.014,0.022
1.58E+01,0.148,0.116,0.014,0.006
1.58E+01,0.148,0.168,0.014,0.022
1.58E+01,0.148,0.12,0.014,0.006
1.58E+01,0.148,0.168,0.014,0.02
1.58E+01,0.148,0.12,0.012,0.006
1.58E+01,0.148,0.172,0.014,0.022
1.58E+01,0.148,0.12,0.014,0.006
1.58E+01,0.148,0.172,0.014,0.022
1.58E+01,0.148,0.128,0.014,0.006
1.58E+01,0.148,0.172,0.014,0.02
1.58E+01,0.148,0.12,0.012,0.004
1.58E+01,0.148,0.172,0.014,0.022
1.59E+01,0.148,0.128,0.014,0.004
1.59E+01,0.148,0.172,0.016,0.026
1.59E+01,0.148,0.12,0.014,-0.002
1.59E+01,0.148,0.172,0.014,0.024
1.59E+01,0.148,0.128,0.012,0.006
1.59E+01,0.148,0.172,0.014,0.022
1.59E+01,0.152,0.12,0.014,0.006
1.59E+01,0.148,0.176,0.014,0.024
1.59E+01,0.148,0.124,0.014,0.006
1.59E+01,0.152,0.172,0.014,0.022
1.59E+01,0.152,0.128,0.014,0.006
1.59E+01,0.148,0.172,0.014,0.02
1.59E+01,0.152,0.12,0.014,0.006
1.60E+01,0.152,0.176,0.014,0.022
1.60E+01,0.152,0.128,0.014,0.006
1.60E+01,0.152,0.176,0.014,0.022
1.60E+01,0.152,0.124,0.014,0.006
1.60E+01,0.152,0.176,0.014,0.022
1.60E+01,0.152,0.128,0.014,0.006
1.60E+01,0.152,0.176,0.016,0.024
1.60E+01,0.152,0.124,0.016,0.006
1.60E+01,0.152,0.176,0.014,0.022
1.60E+01,0.152,0.124,0.014,0.004
1.60E+01,0.152,0.176,0.012,0.028
1.60E+01,0.152,0.128,0.014,0.008
1.60E+01,0.152,0.176,0.014,0.022
1.61E+01,0.152,0.124,0.016,0.006
1.61E+01,0.152,0.176,0.016,0.024
1.61E+01,0.152,0.132,0.016,0.008
1.61E+01,0.152,0.176,0.016,0.022
1.61E+01,0.152,0.124,0.014,0.006
1.61E+01,0.152,0.176,0.016,0.024
1.61E+01,0.152,0.124,0.016,0.006
1.61E+01,0.152,0.18,0.016,0.022
1.61E+01,0.156,0.124,0.016,0.008
1.61E+01,0.152,0.176,0.016,0.022
1.61E+01,0.156,0.124,0.014,0.006
1.61E+01,0.156,0.18,0.016,0.024
1.61E+01,0.156,0.128,0.016,0.008
1.62E+01,0.156,0.176,0.018,0.024
1.62E+01,0.156,0.124,0.016,0.008
1.62E+01,0.156,0.176,0.016,0.026
1.62E+01,0.156,0.128,0.016,0.006
1.62E+01,0.156,0.18,0.016,0.028
1.62E+01,0.156,0.124,0.016,0.004
1.62E+01,0.156,0.18,0.016,0.026
1.62E+01,0.156,0.132,0.016,0.008
1.62E+01,0.156,0.18,0.016,0.026
1.62E+01,0.156,0.128,0.018,0.008
1.62E+01,0.156,0.18,0.016,0.026
1.62E+01,0.156,0.136,0.016,0.008
1.62E+01,0.156,0.18,0.018,0.024
1.63E+01,0.156,0.128,0.018,0.008
1.63E+01,0.156,0.18,0.016,0.024
1.63E+01,0.156,0.128,0.016,0.01
1.63E+01,0.156,0.18,0.016,0.024
1.63E+01,0.156,0.128,0.016,0.008
1.63E+01,0.156,0.18,0.016,0.026
1.63E+01,0.156,0.128,0.018,0.01
1.63E+01,0.156,0.18,0.018,0.024
1.63E+01,0.156,0.136,0.018,0.008
1.63E+01,0.156,0.18,0.018,0.026
1.63E+01,0.156,0.128,0.016,0.008
1.63E+01,0.156,0.18,0.018,0.028
1.63E+01,0.16,0.136,0.018,0.01
1.64E+01,0.156,0.18,0.018,0.028
1.64E+01,0.16,0.128,0.018,0.01
1.64E+01,0.16,0.18,0.018,0.026
1.64E+01,0.16,0.136,0.016,0.01
1.64E+01,0.16,0.184,0.018,0.028
1.64E+01,0.16,0.128,0.018,0.01
1.64E+01,0.16,0.184,0.02,0.026
1.64E+01,0.16,0.132,0.018,0.01
1.64E+01,0.16,0.184,0.018,0.026
1.64E+01,0.16,0.14,0.018,0.01
1.64E+01,0.16,0.184,0.018,0.024
1.64E+01,0.16,0.132,0.018,0.01
1.64E+01,0.16,0.184,0.018,0.026
1.65E+01,0.16,0.136,0.02,0.012
1.65E+01,0.16,0.184,0.018,0.026
1.65E+01,0.16,0.132,0.018,0.01
1.65E+01,0.16,0.184,0.018,0.024
1.65E+01,0.16,0.14,0.018,0.01
1.65E+01,0.16,0.184,0.02,0.03
1.65E+01,0.16,0.136,0.02,0.002
1.65E+01,0.16,0.184,0.02,0.032
1.65E+01,0.16,0.132,0.02,0.01
1.65E+01,0.16,0.184,0.018,0.026
1.65E+01,0.164,0.136,0.018,0.01
1.65E+01,0.164,0.184,0.018,0.028
1.65E+01,0.16,0.132,0.02,0.01
1.66E+01,0.16,0.184,0.02,0.026
1.66E+01,0.16,0.14,0.02,0.012
1.66E+01,0.164,0.188,0.02,0.026
1.66E+01,0.164,0.132,0.02,0.012
1.66E+01,0.164,0.188,0.02,0.026
1.66E+01,0.164,0.14,0.02,0.012
1.66E+01,0.164,0.188,0.02,0.028
1.66E+01,0.164,0.136,0.02,0.014
1.66E+01,0.164,0.188,0.02,0.028
1.66E+01,0.164,0.136,0.02,0.012
1.66E+01,0.164,0.188,0.02,0.028
1.66E+01,0.164,0.136,0.02,0.012
1.66E+01,0.164,0.184,0.02,0.028
1.67E+01,0.164,0.136,0.02,0.008
1.67E+01,0.164,0.188,0.02,0.032
1.67E+01,0.164,0.14,0.02,0.012
1.67E+01,0.164,0.188,0.02,0.03
1.67E+01,0.164,0.136,0.02,0.012
1.67E+01,0.164,0.188,0.022,0.03
1.67E+01,0.164,0.14,0.02,0.012
1.67E+01,0.164,0.192,0.022,0.03
1.67E+01,0.164,0.136,0.02,0.012
1.67E+01,0.164,0.188,0.02,0.028
1.67E+01,0.164,0.14,0.02,0.012
1.67E+01,0.164,0.188,0.022,0.028
1.67E+01,0.164,0.136,0.022,0.012
1.68E+01,0.164,0.188,0.022,0.03
1.68E+01,0.164,0.14,0.022,0.014
1.68E+01,0.168,0.188,0.02,0.028
1.68E+01,0.168,0.136,0.022,0.014
1.68E+01,0.168,0.192,0.022,0.03
1.68E+01,0.168,0.136,0.022,0.014
1.68E+01,0.168,0.192,0.022,0.03
1.68E+01,0.168,0.14,0.022,0.012
1.68E+01,0.168,0.192,0.02,0.03
1.68E+01,0.168,0.14,0.022,0.01
1.68E+01,0.168,0.192,0.022,0.034
1.68E+01,0.168,0.144,0.022,0.014
1.68E+01,0.168,0.192,0.022,0.03
1.69E+01,0.168,0.14,0.022,0.014
1.69E+01,0.168,0.192,0.022,0.032
1.69E+01,0.168,0.144,0.022,0.014
1.69E+01,0.168,0.192,0.022,0.03
1.69E+01,0.168,0.144,0.022,0.016
1.69E+01,0.168,0.192,0.024,0.03
1.69E+01,0.168,0.14,0.024,0.014
1.69E+01,0.168,0.192,0.024,0.03
1.69E+01,0.168,0.144,0.022,0.016
1.69E+01,0.168,0.196,0.024,0.03
1.69E+01,0.168,0.14,0.022,0.014
1.69E+01,0.168,0.192,0.026,0.03
1.69E+01,0.168,0.144,0.024,0.016
1.70E+01,0.168,0.192,0.024,0.032
1.70E+01,0.168,0.14,0.024,0.014
1.70E+01,0.172,0.192,0.022,0.032
1.70E+01,0.168,0.14,0.024,0.012
1.70E+01,0.172,0.196,0.024,0.036
1.70E+01,0.172,0.144,0.024,0.016
1.70E+01,0.172,0.192,0.024,0.034
1.70E+01,0.172,0.144,0.026,0.016
1.70E+01,0.172,0.196,0.024,0.034
1.70E+01,0.172,0.144,0.024,0.016
1.70E+01,0.172,0.192,0.024,0.034
1.70E+01,0.172,0.144,0.026,0.016
1.70E+01,0.172,0.196,0.024,0.032
1.71E+01,0.172,0.144,0.026,0.016
1.71E+01,0.172,0.196,0.024,0.032
1.71E+01,0.172,0.14,0.026,0.018
1.71E+01,0.172,0.196,0.026,0.034
1.71E+01,0.172,0.152,0.026,0.018
1.71E+01,0.172,0.196,0.028,0.032
1.71E+01,0.172,0.144,0.026,0.018
1.71E+01,0.172,0.196,0.026,0.034
1.71E+01,0.172,0.148,0.024,0.018
1.71E+01,0.172,0.2,0.026,0.032
1.71E+01,0.172,0.144,0.026,0.016
1.71E+01,0.172,0.196,0.026,0.036
1.71E+01,0.172,0.144,0.026,0.01
1.72E+01,0.172,0.196,0.026,0.034
1.72E+01,0.172,0.148,0.026,0.02
1.72E+01,0.172,0.196,0.026,0.036
1.72E+01,0.172,0.144,0.026,0.018
1.72E+01,0.176,0.2,0.028,0.038
1.72E+01,0.176,0.152,0.028,0.02
1.72E+01,0.176,0.2,0.026,0.034
1.72E+01,0.176,0.148,0.026,0.018
1.72E+01,0.176,0.196,0.026,0.034
1.72E+01,0.176,0.156,0.028,0.018
1.72E+01,0.176,0.2,0.026,0.034
1.72E+01,0.176,0.148,0.028,0.018
1.72E+01,0.176,0.2,0.028,0.036
1.73E+01,0.176,0.156,0.028,0.02
1.73E+01,0.176,0.2,0.026,0.036
1.73E+01,0.176,0.148,0.028,0.018
1.73E+01,0.176,0.2,0.028,0.036
1.73E+01,0.176,0.148,0.028,0.016
1.73E+01,0.176,0.2,0.028,0.036
1.73E+01,0.176,0.156,0.028,0.016
1.73E+01,0.176,0.2,0.024,0.038
1.73E+01,0.176,0.148,0.028,0.02
1.73E+01,0.176,0.2,0.028,0.036
1.73E+01,0.176,0.156,0.03,0.02
1.73E+01,0.176,0.2,0.028,0.038
1.73E+01,0.176,0.148,0.028,0.02
1.74E+01,0.176,0.2,0.028,0.034
1.74E+01,0.176,0.156,0.028,0.02
1.74E+01,0.176,0.204,0.028,0.036
1.74E+01,0.18,0.152,0.028,0.02
1.74E+01,0.176,0.2,0.03,0.036
1.74E+01,0.176,0.152,0.03,0.02
1.74E+01,0.18,0.204,0.028,0.036
1.74E+01,0.18,0.152,0.028,0.02
1.74E+01,0.18,0.2,0.028,0.036
1.74E+01,0.18,0.152,0.03,0.02
1.74E+01,0.18,0.204,0.03,0.036
1.74E+01,0.18,0.16,0.03,0.022
1.74E+01,0.18,0.204,0.028,0.038
1.75E+01,0.18,0.152,0.028,0.018
1.75E+01,0.18,0.204,0.028,0.04
1.75E+01,0.18,0.152,0.028,0.018
1.75E+01,0.18,0.204,0.03,0.04
1.75E+01,0.18,0.152,0.03,0.022
1.75E+01,0.18,0.204,0.03,0.038
1.75E+01,0.18,0.152,0.03,0.02
1.75E+01,0.18,0.204,0.03,0.038
1.75E+01,0.18,0.152,0.03,0.022
1.75E+01,0.18,0.204,0.03,0.038
1.75E+01,0.18,0.152,0.03,0.024
1.75E+01,0.18,0.204,0.03,0.038
1.75E+01,0.18,0.152,0.03,0.022
1.76E+01,0.18,0.204,0.03,0.038
1.76E+01,0.18,0.152,0.03,0.022
1.76E+01,0.18,0.204,0.03,0.038
1.76E+01,0.18,0.156,0.032,0.024
1.76E+01,0.184,0.204,0.032,0.038
1.76E+01,0.184,0.152,0.03,0.022
1.76E+01,0.184,0.204,0.03,0.04
1.76E+01,0.184,0.16,0.032,0.02
1.76E+01,0.184,0.204,0.03,0.044
1.76E+01,0.184,0.156,0.032,0.022
1.76E+01,0.184,0.208,0.032,0.042
1.76E+01,0.184,0.156,0.032,0.022
1.76E+01,0.184,0.204,0.032,0.042
1.77E+01,0.184,0.156,0.032,0.024
1.77E+01,0.184,0.208,0.032,0.042
1.77E+01,0.184,0.156,0.032,0.024
1.77E+01,0.184,0.208,0.034,0.04
1.77E+01,0.184,0.164,0.032,0.026
1.77E+01,0.184,0.208,0.032,0.04
1.77E+01,0.184,0.156,0.032,0.024
1.77E+01,0.184,0.208,0.032,0.04
1.77E+01,0.184,0.164,0.032,0.024
1.77E+01,0.184,0.208,0.034,0.04
1.77E+01,0.184,0.156,0.034,0.026
1.77E+01,0.184,0.208,0.034,0.04
1.77E+01,0.184,0.164,0.034,0.026
1.78E+01,0.184,0.208,0.034,0.04
1.78E+01,0.184,0.156,0.032,0.024
1.78E+01,0.184,0.208,0.032,0.042
1.78E+01,0.184,0.16,0.034,0.016
1.78E+01,0.184,0.212,0.034,0.046
1.78E+01,0.188,0.164,0.034,0.026
1.78E+01,0.184,0.212,0.032,0.042
1.78E+01,0.188,0.156,0.034,0.026
1.78E+01,0.188,0.208,0.034,0.044
1.78E+01,0.188,0.164,0.036,0.026
1.78E+01,0.188,0.212,0.034,0.042
1.78E+01,0.188,0.16,0.034,0.026
1.78E+01,0.188,0.208,0.034,0.042
1.78E+01,0.188,0.164,0.034,0.026
1.79E+01,0.188,0.212,0.034,0.042
1.79E+01,0.188,0.16,0.036,0.026
1.79E+01,0.188,0.212,0.036,0.042
1.79E+01,0.188,0.156,0.034,0.028
1.79E+01,0.188,0.212,0.034,0.042
1.79E+01,0.188,0.164,0.034,0.026
1.79E+01,0.188,0.208,0.036,0.042
1.79E+01,0.188,0.16,0.036,0.028
1.79E+01,0.188,0.212,0.036,0.044
1.79E+01,0.188,0.164,0.036,0.024
1.79E+01,0.188,0.212,0.036,0.048
1.79E+01,0.188,0.16,0.034,0.028
1.79E+01,0.188,0.212,0.036,0.046
1.80E+01,0.188,0.168,0.036,0.028
1.80E+01,0.188,0.212,0.038,0.044
1.80E+01,0.188,0.164,0.036,0.028
1.80E+01,0.188,0.212,0.036,0.046
1.80E+01,0.188,0.16,0.036,0.028
1.80E+01,0.188,0.216,0.036,0.044
1.80E+01,0.188,0.164,0.036,0.028
1.80E+01,0.188,0.212,0.036,0.044
1.80E+01,0.192,0.16,0.038,0.03
1.80E+01,0.188,0.216,0.038,0.044
1.80E+01,0.192,0.164,0.036,0.03
1.80E+01,0.192,0.216,0.038,0.046
1.80E+01,0.192,0.16,0.038,0.03
1.81E+01,0.192,0.216,0.038,0.046
1.81E+01,0.192,0.168,0.038,0.032
1.81E+01,0.192,0.216,0.038,0.046
1.81E+01,0.192,0.164,0.038,0.03
1.81E+01,0.192,0.216,0.036,0.046
1.81E+01,0.192,0.172,0.038,0.026
1.81E+01,0.192,0.216,0.038,0.05
1.81E+01,0.192,0.16,0.04,0.032
1.81E+01,0.192,0.216,0.038,0.048
1.81E+01,0.192,0.172,0.038,0.03
1.81E+01,0.192,0.216,0.038,0.048
1.81E+01,0.192,0.164,0.038,0.032
1.81E+01,0.192,0.216,0.038,0.046
1.82E+01,0.192,0.168,0.038,0.03
1.82E+01,0.192,0.216,0.04,0.046
1.82E+01,0.192,0.172,0.04,0.032
1.82E+01,0.192,0.216,0.038,0.048
1.82E+01,0.192,0.164,0.038,0.032
1.82E+01,0.192,0.216,0.04,0.046
1.82E+01,0.192,0.172,0.04,0.032
1.82E+01,0.192,0.216,0.04,0.048
1.82E+01,0.192,0.168,0.04,0.032
1.82E+01,0.192,0.22,0.04,0.048
1.82E+01,0.196,0.172,0.038,0.032
1.82E+01,0.196,0.22,0.04,0.05
1.82E+01,0.196,0.172,0.04,0.03
1.83E+01,0.196,0.22,0.042,0.052
1.83E+01,0.196,0.168,0.042,0.032
1.83E+01,0.196,0.22,0.042,0.05
1.83E+01,0.196,0.168,0.042,0.034
1.83E+01,0.196,0.22,0.04,0.05
1.83E+01,0.196,0.168,0.042,0.032
1.83E+01,0.196,0.22,0.042,0.052
1.83E+01,0.196,0.172,0.044,0.034
1.83E+01,0.196,0.22,0.042,0.048
1.83E+01,0.196,0.168,0.042,0.034
1.83E+01,0.196,0.22,0.04,0.05
1.83E+01,0.196,0.168,0.042,0.034
1.83E+01,0.196,0.22,0.042,0.05
1.84E+01,0.196,0.172,0.044,0.034
1.84E+01,0.196,0.22,0.042,0.05
1.84E+01,0.196,0.168,0.042,0.036
1.84E+01,0.196,0.22,0.042,0.05
1.84E+01,0.196,0.168,0.042,0.036
1.84E+01,0.196,0.22,0.042,0.05
1.84E+01,0.196,0.168,0.044,0.032
1.84E+01,0.196,0.22,0.044,0.054
1.84E+01,0.196,0.172,0.044,0.026
1.84E+01,0.196,0.22,0.044,0.054
1.84E+01,0.2,0.168,0.042,0.036
1.84E+01,0.2,0.224,0.044,0.052
1.84E+01,0.2,0.176,0.044,0.036
1.85E+01,0.2,0.224,0.046,0.054
1.85E+01,0.2,0.168,0.044,0.036
1.85E+01,0.2,0.22,0.046,0.052
1.85E+01,0.2,0.176,0.042,0.036
1.85E+01,0.2,0.22,0.044,0.052
1.85E+01,0.2,0.172,0.046,0.038
1.85E+01,0.2,0.224,0.046,0.052
1.85E+01,0.2,0.172,0.046,0.038
1.85E+01,0.2,0.224,0.046,0.052
1.85E+01,0.2,0.172,0.046,0.038
1.85E+01,0.2,0.224,0.046,0.052
1.85E+01,0.2,0.172,0.046,0.038
1.85E+01,0.2,0.224,0.046,0.052
1.86E+01,0.2,0.176,0.046,0.038
